row_id,transaction_id,date,time,sku,location,channel,quantity,gross_revenue,net_revenue,vat,cost,gross_profit,discount_amount,discount_pct,is_return
ROW00005460,TXN0002385,2025-05-16,14:38:33,SKU1759,Store B,Retail,1.0,1.0458,0.8572,0.1886,0.4399,0.4173,0.1162,0.1,False
ROW00005517,TXN0002412,2025-05-16,19:05:10,SKU0512,Store B,Retail,1.0,0.83,0.6804,0.1496,0.3278,0.3525,0.0,0.0,False
ROW00005520,TXN0002413,2025-05-16,19:16:10,SKU1322,Store B,Retail,2.0,2.822,2.3131,0.5089,1.245,1.0681,0.0,0.0,False
ROW00005526,TXN0002417,2025-05-16,19:53:32,SKU1323,Store B,Retail,1.0,1.411,1.1565,0.2545,0.6225,0.534,0.0,0.0,False
ROW00005541,TXN0002419,2025-05-16,10:15:11,SKU1091,Store C,Retail,4.0,0.332,0.2722,0.0598,0.1926,0.0796,0.332,0.5,False
ROW00005547,TXN0002423,2025-05-16,11:25:29,SKU1790,Store C,Retail,1.0,2.656,2.1771,0.4789,1.4027,0.7744,0.0,0.0,False
ROW00005548,TXN0002424,2025-05-16,11:37:07,SKU0307,Store C,Retail,1.0,0.996,0.8164,0.1796,0.3984,0.418,0.0,0.0,False
ROW00005588,TXN0002441,2025-05-16,14:30:41,SKU1720,Store C,Retail,1.0,0.332,0.2722,0.0598,0.1106,0.1615,0.0,0.0,False
ROW00005605,TXN0002448,2025-05-16,15:03:08,SKU1252,Store C,Retail,1.0,1.245,1.0205,0.2245,0.6142,0.4063,0.249,0.1667,False
ROW00005672,TXN0002476,2025-05-16,18:40:00,SKU0029,Store C,Retail,1.0,0.415,0.3401,0.0749,0.0913,0.2488,0.0,0.0,False
ROW00005721,TXN0002493,2025-05-16,14:01:26,SKU1664,Warehouse,Wholesale,150.0,189.24,189.24,0.0,169.818,19.422,106.7048,0.3606,False
ROW00005739,TXN0002499,2025-05-17,11:25:18,SKU1535,Store A,Retail,1.0,1.162,0.9524,0.2096,0.4897,0.4627,0.0,0.0,False
ROW00005754,TXN0002506,2025-05-17,13:07:42,SKU0734,Store A,Retail,1.0,2.324,1.9049,0.4191,1.0375,0.8674,0.0,0.0,False
ROW00005858,TXN0002543,2025-05-17,16:08:13,SKU0088,Store A,Retail,1.0,0.8217,0.6735,0.1482,0.3735,0.3,0.0913,0.1,False
ROW00005890,TXN0002553,2025-05-17,16:38:37,SKU0533,Store A,Retail,1.0,2.49,2.041,0.449,1.1952,0.8458,0.0,0.0,False
ROW00005916,TXN0002562,2025-05-17,18:06:25,SKU1369,Store A,Retail,1.0,0.83,0.6804,0.1496,0.5644,0.116,0.415,0.3333,False
ROW00005918,TXN0002563,2025-05-17,18:07:48,SKU0487,Store A,Retail,1.0,1.245,1.0205,0.2245,0.498,0.5225,0.0,0.0,False
ROW00005930,TXN0002569,2025-05-17,18:40:44,SKU0023,Store A,Retail,1.0,0.664,0.5442,0.1198,0.3555,0.1887,0.332,0.3333,False
ROW00005995,TXN0002593,2025-05-17,13:11:22,SKU1764,Store B,Retail,1.0,2.158,1.7688,0.3892,0.9406,0.8282,0.0,0.0,False
ROW00006020,TXN0002606,2025-05-17,14:28:55,SKU1485,Store B,Retail,1.0,0.249,0.2041,0.0449,0.1278,0.0763,0.0,0.0,False
ROW00006074,TXN0002631,2025-05-17,17:13:50,SKU1617,Store B,Retail,1.0,1.411,1.1565,0.2545,0.664,0.4925,0.0,0.0,False
ROW00006088,TXN0002633,2025-05-17,17:20:15,SKU0534,Store B,Retail,1.0,1.0458,0.8572,0.1886,0.5561,0.3011,0.1162,0.1,False
ROW00006093,TXN0002635,2025-05-17,17:30:06,SKU1089,Store B,Retail,1.0,0.996,0.8164,0.1796,0.4482,0.3682,0.0,0.0,False
ROW00006108,TXN0002637,2025-05-17,17:36:22,SKU1790,Store B,Retail,2.0,4.7808,3.9187,0.8621,2.8054,1.1133,0.5312,0.1,False
ROW00006228,TXN0002682,2025-05-17,14:07:57,SKU0843,Store C,Retail,1.0,0.996,0.8164,0.1796,0.5395,0.2769,0.415,0.2941,False
ROW00006234,TXN0002682,2025-05-17,14:07:57,SKU1741,Store C,Retail,1.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,False
ROW00006285,TXN0002702,2025-05-17,15:43:15,SKU1326,Store C,Retail,1.0,1.411,1.1565,0.2545,0.6225,0.534,0.0,0.0,False
ROW00006317,TXN0002712,2025-05-17,16:01:56,SKU1159,Store C,Retail,1.0,2.656,2.1771,0.4789,1.3486,0.8285,0.0,0.0,False
ROW00006330,TXN0002716,2025-05-17,16:11:25,SKU0532,Store C,Retail,1.0,2.905,2.3812,0.5238,1.162,1.2192,0.0,0.0,False
ROW00006342,TXN0002724,2025-05-17,16:33:37,SKU1485,Store C,Retail,5.0,1.245,1.0205,0.2245,0.6391,0.3814,0.0,0.0,False
ROW00006350,TXN0002728,2025-05-17,16:53:24,SKU0008,Store C,Retail,1.0,0.415,0.3401,0.0749,0.2094,0.1307,0.166,0.2857,False
ROW00006357,TXN0002728,2025-05-17,16:53:24,SKU0841,Store C,Retail,1.0,0.2905,0.2381,0.0524,0.2241,0.014,0.0,0.0,False
ROW00006390,TXN0002741,2025-05-17,17:22:06,SKU1384,Store C,Retail,2.0,1.826,1.4967,0.3293,0.9296,0.5671,0.0,0.0,False
ROW00006402,TXN0002745,2025-05-17,17:24:30,SKU1418,Store C,Retail,2.0,0.996,0.8164,0.1796,0.4648,0.3516,0.0,0.0,False
ROW00006448,TXN0002760,2025-05-18,11:49:57,SKU0408,Store A,Retail,1.0,1.494,1.2246,0.2694,0.6308,0.5938,0.0,0.0,False
ROW00006455,TXN0002764,2025-05-18,12:05:08,SKU0843,Store A,Retail,2.0,1.992,1.6328,0.3592,1.079,0.5538,0.83,0.2941,False
ROW00006468,TXN0002771,2025-05-18,14:00:17,SKU0919,Store A,Retail,1.0,1.245,1.0205,0.2245,0.359,0.6615,0.0,0.0,False
ROW00006471,TXN0002772,2025-05-18,14:17:38,SKU0533,Store A,Retail,1.0,2.49,2.041,0.449,1.1952,0.8458,0.0,0.0,False
ROW00006562,TXN0002806,2025-05-18,10:37:17,SKU0353,Store B,Retail,1.0,0.747,0.6123,0.1347,0.5395,0.0728,0.415,0.3571,False
ROW00006603,TXN0002821,2025-05-18,14:33:13,SKU0518,Store B,Retail,1.0,0.498,0.4082,0.0898,0.249,0.1592,0.083,0.1429,False
ROW00006630,TXN0002832,2025-05-18,15:09:30,SKU0084,Store B,Retail,1.0,1.826,1.4967,0.3293,0.8798,0.6169,0.0,0.0,False
ROW00006635,TXN0002834,2025-05-18,15:24:37,SKU0422,Store B,Retail,1.0,2.656,2.1771,0.4789,1.1952,0.9819,0.0,0.0,False
ROW00006690,TXN0002851,2025-05-18,10:15:33,SKU1404,Store C,Retail,2.0,1.992,1.6328,0.3592,0.913,0.7198,0.0,0.0,False
ROW00006703,TXN0002859,2025-05-18,10:35:19,SKU0169,Store C,Retail,3.0,0.498,0.4082,0.0898,0.3486,0.0596,0.498,0.5,False
ROW00006717,TXN0002868,2025-05-18,11:15:07,SKU0797,Store C,Retail,1.0,1.328,1.0885,0.2395,0.6225,0.466,0.0,0.0,False
ROW00006721,TXN0002870,2025-05-18,11:31:37,SKU1476,Store C,Retail,1.0,1.245,1.0205,0.2245,0.5312,0.4893,0.0,0.0,False
ROW00006723,TXN0002870,2025-05-18,11:31:37,SKU1483,Store C,Retail,1.0,1.245,1.0205,0.2245,0.5312,0.4893,0.0,0.0,False
ROW00006799,TXN0002899,2025-05-18,12:27:16,SKU0475,Store C,Retail,1.0,1.328,1.0885,0.2395,0.5976,0.4909,0.0,0.0,False
ROW00006804,TXN0002901,2025-05-18,12:34:23,SKU1619,Store C,Retail,1.0,1.411,1.1565,0.2545,0.664,0.4925,0.0,0.0,False
ROW00006856,TXN0002926,2025-05-18,14:02:58,SKU0148,Store C,Retail,1.0,0.913,0.7483,0.1647,0.3569,0.3914,0.0,0.0,False
ROW00006950,TXN0002971,2025-05-18,17:09:20,SKU0248,Store C,Retail,1.0,1.411,1.1565,0.2545,0.7719,0.3846,0.0,0.0,False
ROW00007006,TXN0002994,2025-05-19,16:41:32,SKU0841,Store A,Retail,1.0,0.2905,0.2381,0.0524,0.2241,0.014,0.0,0.0,False
ROW00007011,TXN0002995,2025-05-19,17:14:58,SKU1720,Store A,Retail,3.0,0.7968,0.6531,0.1437,0.3319,0.3212,0.1992,0.2,False
ROW00007077,TXN0003021,2025-05-19,14:44:04,SKU0173,Store B,Retail,1.0,1.245,1.0205,0.2245,0.4372,0.5833,0.0,0.0,False
ROW00007098,TXN0003025,2025-05-19,15:30:13,SKU1677,Store B,Retail,1.0,0.581,0.4763,0.1047,0.2905,0.1858,0.249,0.3,False
ROW00007165,TXN0003050,2025-05-19,18:39:18,SKU0755,Store B,Retail,1.0,0.249,0.2041,0.0449,0.0838,0.1203,0.0,0.0,False
ROW00007168,TXN0003053,2025-05-19,18:51:40,SKU0004,Store B,Retail,1.0,0.415,0.3401,0.0749,0.0709,0.2693,0.0,0.0,False
ROW00007203,TXN0003063,2025-05-19,12:39:14,SKU1678,Store C,Retail,1.0,0.415,0.3401,0.0749,0.2863,0.0538,0.415,0.5,False
ROW00007232,TXN0003078,2025-05-19,14:18:25,SKU0475,Store C,Retail,1.0,1.328,1.0885,0.2395,0.5976,0.4909,0.0,0.0,False
ROW00007272,TXN0003102,2025-05-19,18:05:47,SKU0008,Store C,Retail,1.0,0.415,0.3401,0.0749,0.2094,0.1307,0.166,0.2857,False
ROW00007275,TXN0003102,2025-05-19,18:05:47,SKU0656,Store C,Retail,1.0,0.747,0.6123,0.1347,0.3165,0.2958,0.0,0.0,False
ROW00007318,TXN0003121,2025-05-20,15:06:44,SKU0248,Store A,Retail,1.0,1.411,1.1565,0.2545,0.7719,0.3846,0.0,0.0,False
ROW00007346,TXN0003136,2025-05-20,18:22:42,SKU1664,Store A,Retail,1.0,2.407,1.9729,0.4341,1.1321,0.8408,0.0,0.0,False
ROW00007371,TXN0003146,2025-05-20,11:29:36,SKU1629,Store B,Retail,1.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,False
ROW00007414,TXN0003167,2025-05-20,17:06:29,SKU0476,Store B,Retail,1.0,1.162,0.9524,0.2096,0.5146,0.4378,0.0,0.0,False
ROW00007443,TXN0003180,2025-05-20,18:25:34,SKU0540,Store B,Retail,1.0,1.328,1.0885,0.2395,0.6059,0.4826,0.0,0.0,False
ROW00007509,TXN0003211,2025-05-20,18:27:43,SKU0384,Store C,Retail,1.0,4.565,3.7418,0.8232,1.7015,2.0403,0.0,0.0,False
ROW00007518,TXN0003215,2025-05-20,19:24:21,SKU0692,Store C,Retail,1.0,0.498,0.4082,0.0898,0.21,0.1982,0.0,0.0,False
ROW00007535,TXN0003221,2025-05-20,11:27:08,SKU1664,Warehouse,Wholesale,40.0,84.6534,69.388,15.2654,45.2848,24.1032,11.6266,0.1208,False
ROW00007543,TXN0003227,2025-05-21,13:37:11,SKU1620,Store A,Retail,1.0,1.411,1.1565,0.2545,0.664,0.4925,0.0,0.0,False
ROW00007596,TXN0003251,2025-05-21,19:27:23,SKU1208,Store A,Retail,1.0,2.075,1.7008,0.3742,0.9047,0.7961,0.0,0.0,False
ROW00007622,TXN0003257,2025-05-21,11:31:56,SKU1238,Store B,Retail,1.0,1.162,0.9524,0.2096,0.415,0.5374,0.0,0.0,False
ROW00007632,TXN0003260,2025-05-21,12:34:19,SKU0247,Store B,Retail,1.0,1.411,1.1565,0.2545,0.7719,0.3846,0.0,0.0,False
ROW00007634,TXN0003260,2025-05-21,12:34:19,SKU1068,Store B,Retail,1.0,1.162,0.9524,0.2096,0.4374,0.515,0.0,0.0,False
ROW00007693,TXN0003286,2025-05-21,17:09:44,SKU0436,Store B,Retail,1.0,0.249,0.2041,0.0449,0.0249,0.1792,0.0,0.0,False
ROW00007710,TXN0003296,2025-05-21,18:07:04,SKU0044,Store B,Retail,8.0,29.88,24.4918,5.3882,13.28,11.2118,0.0,0.0,False
ROW00007799,TXN0003336,2025-05-21,13:37:48,SKU1384,Store C,Retail,1.0,0.913,0.7483,0.1647,0.4648,0.2835,0.0,0.0,False
ROW00007800,TXN0003336,2025-05-21,13:37:48,SKU1744,Store C,Retail,1.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,False
ROW00007814,TXN0003344,2025-05-21,14:31:54,SKU1144,Store C,Retail,1.0,2.407,1.9729,0.4341,1.3525,0.6204,0.249,0.0938,False
ROW00007888,TXN0003379,2025-05-21,18:58:35,SKU0063,Store C,Retail,1.0,1.66,1.3606,0.2994,0.6536,0.707,0.0,0.0,False
ROW00007898,TXN0003384,2025-05-22,13:09:29,SKU1744,Store A,Retail,1.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,False
ROW00007918,TXN0003393,2025-05-22,16:08:38,SKU0638,Store A,Retail,1.0,0.996,0.8164,0.1796,0.5627,0.2536,0.664,0.4,False
ROW00007966,TXN0003416,2025-05-22,15:39:54,SKU1253,Store B,Retail,1.0,1.494,1.2246,0.2694,0.5976,0.627,0.0,0.0,False
ROW00007978,TXN0003420,2025-05-22,15:48:53,SKU1629,Store B,Retail,1.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,False
ROW00007997,TXN0003432,2025-05-22,17:26:53,SKU0462,Store B,Retail,1.0,0.332,0.2722,0.0598,0.1909,0.0813,0.083,0.2,False
ROW00008059,TXN0003456,2025-05-22,10:47:51,SKU1013,Store C,Retail,1.0,1.494,1.2246,0.2694,0.415,0.8096,0.0,0.0,False
ROW00008073,TXN0003465,2025-05-22,14:29:04,SKU1249,Store C,Retail,1.0,0.747,0.6123,0.1347,0.3403,0.272,0.0,0.0,False
ROW00008104,TXN0003477,2025-05-22,14:50:20,SKU1367,Warehouse,Wholesale,12.0,2.988,2.4492,0.5388,6.7728,-4.3236,11.952,0.8,False
ROW00008118,TXN0003482,2025-05-23,15:15:35,SKU1609,Store A,Retail,1.0,1.411,1.1565,0.2545,0.664,0.4925,0.0,0.0,False
ROW00008162,TXN0003501,2025-05-23,19:45:28,SKU1216,Store A,Retail,1.0,1.162,0.9524,0.2096,0.3619,0.5905,0.0,0.0,False
ROW00008176,TXN0003505,2025-05-23,20:18:09,SKU0189,Store A,Retail,2.0,0.498,0.4082,0.0898,0.0528,0.3554,0.0,0.0,False
ROW00008193,TXN0003510,2025-05-23,11:52:17,SKU1686,Store B,Retail,1.0,1.245,1.0205,0.2245,0.5644,0.4561,0.0,0.0,False
ROW00008256,TXN0003533,2025-05-23,17:12:10,SKU0352,Store B,Retail,1.0,1.494,1.2246,0.2694,0.5976,0.627,0.0,0.0,False
ROW00008270,TXN0003539,2025-05-23,17:44:06,SKU0444,Store B,Retail,2.0,0.664,0.5442,0.1198,0.161,0.3832,0.0,0.0,False
ROW00008294,TXN0003552,2025-05-23,19:25:02,SKU1649,Store B,Retail,1.0,1.7928,1.4695,0.3233,0.9296,0.5399,0.1992,0.1,False
ROW00008304,TXN0003557,2025-05-23,10:25:27,SKU0650,Store C,Retail,1.0,0.996,0.8164,0.1796,0.3436,0.4728,0.0,0.0,False
ROW00008314,TXN0003559,2025-05-23,10:56:42,SKU0564,Store C,Retail,1.0,1.245,1.0205,0.2245,0.4897,0.5308,0.0,0.0,False
ROW00008399,TXN0003614,2025-05-23,18:53:36,SKU1686,Store C,Retail,1.0,1.245,1.0205,0.2245,0.5644,0.4561,0.0,0.0,False
ROW00008432,TXN0003634,2025-05-24,12:33:47,SKU0486,Store A,Retail,1.0,1.245,1.0205,0.2245,0.5312,0.4893,0.0,0.0,False
ROW00008441,TXN0003635,2025-05-24,12:43:25,SKU1744,Store A,Retail,1.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,False
ROW00008463,TXN0003645,2025-05-24,14:20:03,SKU1234,Store A,Retail,1.0,1.909,1.5647,0.3443,0.5146,1.0501,0.0,0.0,False
ROW00008527,TXN0003674,2025-05-24,11:29:29,SKU1532,Store B,Retail,1.0,1.66,1.3606,0.2994,0.6557,0.7049,0.0,0.0,False
ROW00008566,TXN0003699,2025-05-24,14:19:52,SKU0001,Store B,Retail,5.0,0.83,0.6804,0.1496,0.2166,0.4637,0.0,0.0,False
ROW00008614,TXN0003717,2025-05-24,16:17:51,SKU1294,Store B,Retail,3.0,0.747,0.6123,0.1347,0.2241,0.3882,0.0,0.0,False
ROW00008635,TXN0003730,2025-05-24,18:09:08,SKU0656,Store B,Retail,1.0,0.6723,0.551,0.1213,0.3165,0.2346,0.0747,0.1,False
ROW00008636,TXN0003730,2025-05-24,18:09:08,SKU0702,Store B,Retail,1.0,1.0458,0.8572,0.1886,0.3503,0.507,0.1162,0.1,False
ROW00008658,TXN0003744,2025-05-24,10:12:31,SKU0653,Store C,Retail,1.0,1.826,1.4967,0.3293,0.4067,1.09,0.0,0.0,False
ROW00008741,TXN0003779,2025-05-24,12:59:46,SKU0756,Store C,Retail,2.0,0.498,0.4082,0.0898,0.1677,0.2405,0.0,0.0,False
ROW00008792,TXN0003798,2025-05-24,14:35:54,SKU0063,Store C,Retail,1.0,1.66,1.3606,0.2994,0.6536,0.707,0.0,0.0,False
ROW00008803,TXN0003802,2025-05-24,14:57:47,SKU0837,Store C,Retail,8.0,0.664,0.5442,0.1198,0.3851,0.1591,0.664,0.5,False
ROW00008851,TXN0003826,2025-05-24,16:28:03,SKU0474,Store C,Retail,1.0,0.415,0.3401,0.0749,0.1411,0.199,0.0,0.0,False
ROW00008856,TXN0003827,2025-05-24,16:30:58,SKU1067,Store C,Retail,1.0,1.245,1.0205,0.2245,0.4872,0.5333,0.0,0.0,False
ROW00008873,TXN0003833,2025-05-24,17:10:09,SKU0630,Store C,Retail,3.0,2.49,2.041,0.449,1.0812,0.9598,0.0,0.0,False
ROW00008889,TXN0003836,2025-05-24,17:14:34,SKU0168,Store C,Retail,1.0,1.245,1.0205,0.2245,0.2739,0.7466,0.0,0.0,False
ROW00008906,TXN0003846,2025-05-24,18:00:18,SKU1684,Store C,Retail,1.0,0.747,0.6123,0.1347,0.3444,0.2678,0.0,0.0,False
ROW00008953,TXN0003868,2025-05-25,13:04:55,SKU1790,Store A,Retail,1.0,2.656,2.1771,0.4789,1.4027,0.7744,0.0,0.0,False
ROW00008958,TXN0003871,2025-05-25,14:46:58,SKU1620,Store A,Retail,1.0,1.411,1.1565,0.2545,0.664,0.4925,0.0,0.0,False
ROW00008961,TXN0003872,2025-05-25,14:49:24,SKU1629,Store A,Retail,1.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,False
ROW00008971,TXN0003874,2025-05-25,14:55:47,SKU1629,Store A,Retail,1.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,False
ROW00009070,TXN0003902,2025-05-25,11:03:37,SKU1080,Store B,Retail,1.0,1.826,1.4967,0.3293,0.5004,0.9963,0.0,0.0,False
ROW00009072,TXN0003902,2025-05-25,11:03:37,SKU1629,Store B,Retail,1.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,False
ROW00009073,TXN0003902,2025-05-25,11:03:37,SKU1677,Store B,Retail,1.0,0.581,0.4763,0.1047,0.2905,0.1858,0.249,0.3,False
ROW00009138,TXN0003935,2025-05-25,16:14:48,SKU0444,Store B,Retail,1.0,0.332,0.2722,0.0598,0.0805,0.1916,0.0,0.0,False
ROW00009196,TXN0003956,2025-05-25,18:39:35,SKU1326,Store B,Retail,1.0,1.411,1.1565,0.2545,0.6225,0.534,0.0,0.0,False
ROW00009228,TXN0003974,2025-05-25,10:42:59,SKU1076,Store C,Retail,1.0,1.245,1.0205,0.2245,0.3669,0.6536,0.0,0.0,False
ROW00009234,TXN0003976,2025-05-25,10:46:18,SKU1678,Store C,Retail,1.0,0.415,0.3401,0.0749,0.2863,0.0538,0.415,0.5,False
ROW00009240,TXN0003979,2025-05-25,10:51:17,SKU0711,Store C,Retail,4.0,2.988,2.4492,0.5388,1.162,1.2872,0.0,0.0,False
ROW00009279,TXN0004002,2025-05-25,11:27:49,SKU1697,Store C,Retail,1.0,1.162,0.9524,0.2096,0.4897,0.4627,0.0,0.0,False
ROW00009294,TXN0004011,2025-05-25,12:00:33,SKU1481,Store C,Retail,1.0,1.245,1.0205,0.2245,0.5312,0.4893,0.0,0.0,False
ROW00009443,TXN0004076,2025-05-25,15:08:35,SKU1768,Store C,Retail,1.0,2.158,1.7688,0.3892,0.9406,0.8282,0.0,0.0,False
ROW00009456,TXN0004085,2025-05-25,15:57:32,SKU1384,Store C,Retail,1.0,0.913,0.7483,0.1647,0.4648,0.2835,0.0,0.0,False
ROW00009459,TXN0004087,2025-05-25,16:08:16,SKU0462,Store C,Retail,1.0,0.332,0.2722,0.0598,0.1909,0.0813,0.083,0.2,False
ROW00009470,TXN0004089,2025-05-25,16:12:44,SKU0408,Store C,Retail,1.0,1.494,1.2246,0.2694,0.6308,0.5938,0.0,0.0,False
ROW00009498,TXN0004109,2025-05-25,16:49:08,SKU1401,Store C,Retail,1.0,2.656,2.1771,0.4789,1.245,0.9321,0.0,0.0,False
ROW00009503,TXN0004112,2025-05-25,16:53:45,SKU1787,Store C,Retail,1.0,2.656,2.1771,0.4789,1.4027,0.7744,0.0,0.0,False
ROW00009535,TXN0004126,2025-05-26,10:58:04,SKU1645,Store A,Retail,1.0,1.8675,1.5308,0.3367,0.7636,0.7672,0.2075,0.1,False
ROW00009574,TXN0004147,2025-05-26,17:20:37,SKU1463,Store A,Retail,1.0,0.996,0.8164,0.1796,0.4897,0.3267,0.0,0.0,False
ROW00009598,TXN0004160,2025-05-26,11:12:04,SKU0344,Store B,Retail,1.0,0.498,0.4082,0.0898,0.2739,0.1343,0.498,0.5,False
ROW00009618,TXN0004170,2025-05-26,14:29:02,SKU0494,Store B,Retail,1.0,2.656,2.1771,0.4789,0.9877,1.1894,0.0,0.0,False
ROW00009648,TXN0004184,2025-05-26,15:56:11,SKU0707,Store B,Retail,1.0,0.415,0.3401,0.0749,0.1743,0.1658,0.0,0.0,False
ROW00009651,TXN0004185,2025-05-26,16:21:31,SKU0942,Store B,Retail,1.0,2.075,1.7008,0.3742,0.6059,1.0949,0.0,0.0,False
ROW00009691,TXN0004198,2025-05-26,18:04:19,SKU0841,Store B,Retail,1.0,0.2905,0.2381,0.0524,0.2241,0.014,0.0,0.0,False
ROW00009739,TXN0004220,2025-05-26,11:08:06,SKU1614,Store C,Retail,1.0,1.411,1.1565,0.2545,0.664,0.4925,0.0,0.0,False
ROW00009782,TXN0004236,2025-05-26,14:41:48,SKU1077,Store C,Retail,1.0,1.66,1.3606,0.2994,0.4755,0.8851,0.0,0.0,False
ROW00009808,TXN0004248,2025-05-26,17:16:04,SKU0529,Store C,Retail,1.0,0.996,0.8164,0.1796,0.3735,0.4429,0.0,0.0,False
ROW00009893,TXN0004284,2025-05-27,19:40:34,SKU1366,Store A,Retail,1.0,0.83,0.6804,0.1496,0.5644,0.116,0.415,0.3333,False
ROW00009899,TXN0004286,2025-05-27,20:20:04,SKU0018,Store A,Retail,1.0,1.494,1.2246,0.2694,0.6557,0.5689,0.0,0.0,False
ROW00009927,TXN0004302,2025-05-27,14:18:57,SKU1643,Store B,Retail,1.0,1.245,1.0205,0.2245,0.6391,0.3814,0.0,0.0,False
ROW00009934,TXN0004307,2025-05-27,15:25:28,SKU1091,Store B,Retail,1.0,0.083,0.0681,0.0149,0.0481,0.0199,0.083,0.5,False
ROW00009941,TXN0004310,2025-05-27,15:39:34,SKU0509,Store B,Retail,1.0,1.6434,1.3471,0.2963,0.6432,0.7038,0.1826,0.1,False
ROW00009986,TXN0004323,2025-05-27,17:40:42,SKU1686,Store B,Retail,7.0,8.715,7.1435,1.5715,3.9508,3.1927,0.0,0.0,False
ROW00010045,TXN0004350,2025-05-27,14:27:54,SKU1593,Store C,Retail,1.0,1.162,0.9524,0.2096,0.5727,0.3797,0.0,0.0,False
ROW00010055,TXN0004357,2025-05-27,14:39:47,SKU1629,Store C,Retail,1.0,0.083,0.083,0.0,0.083,0.0,0.0,0.0,False
ROW00010106,TXN0004383,2025-05-27,18:08:20,SKU1384,Store C,Retail,2.0,1.826,1.4967,0.3293,0.9296,0.5671,0.0,0.0,False
ROW00010114,TXN0004388,2025-05-27,14:39:32,SKU1108,Warehouse,Wholesale,72.0,621.504,621.504,0.0,516.8642,104.6398,257.7482,0.2931,False
ROW00010139,TXN0004395,2025-05-28,13:17:20,SKU0540,Store A,Retail,1.0,1.328,1.0885,0.2395,0.6059,0.4826,0.0,0.0,False
ROW00010173,TXN0004408,2025-05-28,18:12:41,SKU0254,Store A,Retail,2.0,2.241,1.8369,0.4041,1.162,0.6749,0.249,0.1,False
ROW00010208,TXN0004419,2025-05-28,20:27:20,SKU0708,Store A,Retail,1.0,0.996,0.8164,0.1796,0.366,0.4504,0.0,0.0,False
ROW00010232,TXN0004432,2025-05-28,15:06:43,SKU0030,Store B,Retail,1.0,0.498,0.4082,0.0898,0.083,0.3252,0.0,0.0,False
ROW00010290,TXN0004457,2025-05-28,17:31:21,SKU1033,Store B,Retail,1.0,1.162,0.9524,0.2096,0.5229,0.4295,0.0,0.0,False
ROW00010294,TXN0004459,2025-05-28,17:53:25,SKU1546,Store B,Retail,1.0,0.664,0.5442,0.1198,0.3403,0.2039,0.0,0.0,False
ROW00010331,TXN0004478,2025-05-28,18:34:07,SKU1606,Store B,Retail,1.0,1.411,1.1565,0.2545,0.664,0.4925,0.0,0.0,False
ROW00010345,TXN0004487,2025-05-28,11:09:36,SKU1660,Store C,Retail,1.0,1.245,1.0205,0.2245,0.8466,0.1739,0.415,0.25,False
ROW00010402,TXN0004509,2025-05-28,17:41:46,SKU1326,Store C,Retail,1.0,1.411,1.1565,0.2545,0.6225,0.534,0.0,0.0,False
ROW00010423,TXN0004516,2025-05-28,18:44:39,SKU1688,Store C,Retail,2.0,1.494,1.2246,0.2694,0.6142,0.6104,0.0,0.0,False
ROW00010428,TXN0004519,2025-05-28,16:50:30,SKU0665,Warehouse,Wholesale,45.0,152.6536,125.1259,27.5277,92.0304,33.0955,37.8314,0.1986,False
ROW00010436,TXN0004520,2025-05-29,10:38:25,SKU1424,Store A,Retail,2.0,0.498,0.4082,0.0898,0.1486,0.2596,0.0,0.0,False
ROW00010466,TXN0004535,2025-05-29,16:29:00,SKU0636,Store A,Retail,1.0,1.3446,1.1022,0.2424,0.5602,0.5419,0.1494,0.1,False
ROW00010505,TXN0004555,2025-05-29,11:46:12,SKU1616,Store B,Retail,1.0,1.2699,1.0409,0.229,0.664,0.3769,0.1411,0.1,False
ROW00010516,TXN0004559,2025-05-29,12:56:02,SKU0441,Store B,Retail,1.0,0.249,0.2041,0.0449,0.0249,0.1792,0.0,0.0,False
ROW00010522,TXN0004562,2025-05-29,13:12:07,SKU1679,Store B,Retail,1.0,1.245,1.0205,0.2245,0.6723,0.3482,0.0,0.0,False
ROW00010553,TXN0004574,2025-05-29,15:37:20,SKU1091,Store B,Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
ROW00010616,TXN0004605,2025-05-29,10:50:35,SKU0518,Store C,Retail,2.0,0.996,0.8164,0.1796,0.4459,0.3705,0.166,0.1429,False
ROW00010639,TXN0004616,2025-05-29,12:40:01,SKU1686,Store C,Retail,1.0,1.245,1.0205,0.2245,0.5644,0.4561,0.0,0.0,False
ROW00010661,TXN0004620,2025-05-29,13:01:17,SKU1237,Store C,Retail,2.0,2.49,2.041,0.449,0.9794,1.0616,0.0,0.0,False
ROW00010671,TXN0004626,2025-05-29,13:08:31,SKU0169,Store C,Retail,1.0,0.166,0.136,0.03,0.1162,0.0198,0.166,0.5,False
