period,sku,location,retail_price,retail_price_net,avg_qty,min_qty,max_qty,current_qty,current_retail_value,current_cost_value,unit_cost,purchase_price,product_name,unit,unit_description,stock_group,supplier
2025-05-01,SKU0741,Store B,3.735,3.0121,3.096,0.0,5.0,0.0,0.0,0.0,1.76,1.76,Product 0741,TK,TK(250)G,CANDYLAND,Supplier 38
2025-05-01,SKU0766,Store C,3.32,2.6774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0766,TK,TK(150)G,CANDYLAND,Supplier 32
2025-05-01,SKU0789,Store C,1.2035,0.9706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0789,TK,TK(330)ML,CANDYLAND,Supplier 10
2025-05-01,SKU0790,Store C,2.075,1.6734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0790,TK,TK(600)G,CANDYLAND,Supplier 72
2025-05-01,SKU0794,Store B,1.328,1.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0794,TK,TK(90)G,CANDYLAND,Supplier 32
2025-05-01,SKU0795,Warehouse,0.913,0.7363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0795,TK,TK(80)G,CANDYLAND,Supplier 32
2025-05-01,SKU0820,Warehouse,2.158,1.7403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0820,TK,TK(138)G,CANDYLAND,Unknown supplier
2025-05-01,SKU0826,Store A,2.49,2.0081,0.0,0.0,0.0,5.0,12.45,5.3535,0.0,0.0,Product 0826,TK,TK(50)G,CANDYLAND,Supplier 44
2025-05-01,SKU0834,Store B,0.83,0.6694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0834,TK,TK(10)G,CANDYLAND,Supplier 51
2025-05-01,SKU0839,Store A,0.249,0.2008,0.0,0.0,0.0,135.0,33.615,12.5496,0.0,0.0,Product 0839,TK,TK(18)G,CANDYLAND,Supplier 02
2025-05-01,SKU0839,Store B,0.249,0.2008,0.0,0.0,0.0,171.0,42.579,15.8962,0.0,0.0,Product 0839,TK,TK(18)G,CANDYLAND,Supplier 02
2025-05-01,SKU0844,Warehouse,1.411,1.1379,54.967,48.0,72.0,0.0,0.0,0.0,0.5395,0.5395,Product 0844,TK,TK(320)ML,CANDYLAND,Supplier 03
2025-05-01,SKU0845,Store C,1.411,1.1379,26.967,25.0,31.0,0.0,0.0,0.0,0.5395,0.5395,Product 0845,TK,TK(320)ML,CANDYLAND,Supplier 03
2025-05-01,SKU0846,Store B,1.411,1.1379,26.225,26.0,27.0,0.0,0.0,0.0,0.5395,0.5395,Product 0846,TK,TK(320)ML,CANDYLAND,Supplier 03
2025-05-01,SKU0847,Store A,0.996,0.8032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0847,TK,TK(320)ML,CANDYLAND,Supplier 03
2025-05-01,SKU0847,Warehouse,0.996,0.8032,40.0,40.0,40.0,0.0,0.0,0.0,0.5395,0.5395,Product 0847,TK,TK(320)ML,CANDYLAND,Supplier 03
2025-05-01,SKU0855,Warehouse,8.217,6.6266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0855,TK,TK(200)G,CANDYLAND,Supplier 58
2025-05-01,SKU0856,Warehouse,8.217,6.6266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0856,TK,TK(200)G,CANDYLAND,Supplier 58
2025-05-01,SKU0864,Warehouse,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0864,KG,KG(1000)G,CANDYLAND,Supplier 69
2025-05-01,SKU0871,Store A,5.976,4.8194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0871,TK,TK(450)G,CANDYLAND,Supplier 19
2025-05-01,SKU0871,Store B,5.976,4.8194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0871,TK,TK(450)G,CANDYLAND,Supplier 19
2025-05-01,SKU0878,Store B,0.498,0.4016,0.0,0.0,0.0,29.0,14.442,5.7768,0.0,0.0,Product 0878,TK,TK(20)G,CANDYLAND,Supplier 19
2025-05-01,SKU0880,Store A,0.083,0.0669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0880,TK,"TK(7,5)G",CANDYLAND,Supplier 69
2025-05-01,SKU0882,Store B,0.249,0.2008,0.0,0.0,0.0,86.0,21.414,6.7383,0.0,0.0,Product 0882,TK,TK(15)G,CANDYLAND,Supplier 69
2025-05-01,SKU0886,Store A,1.162,0.9371,0.0,0.0,0.0,22.0,25.564,5.2954,0.0,0.0,Product 0886,TK,TK(42)G,CANDYLAND,Supplier 02
2025-05-01,SKU0889,Warehouse,0.581,0.4685,0.0,0.0,0.0,720.0,418.32,125.496,0.0,0.0,Product 0889,TK,TK(40)G,CANDYLAND,Supplier 02
2025-05-01,SKU0891,Warehouse,1.162,0.9371,0.0,0.0,0.0,456.0,529.872,166.1527,0.0,0.0,Product 0891,TK,TK(57)G,CANDYLAND,Supplier 02
2025-05-01,SKU0892,Warehouse,1.328,1.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0892,TK,TK(160)G,CANDYLAND,Supplier 02
2025-05-01,SKU0893,Store A,5.727,4.6185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0893,TK,TK(920)G,CANDYLAND,Unknown supplier
2025-05-01,SKU0903,Store C,1.162,0.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0903,TK,TK(60)ML,CANDYLAND,Supplier 64
2025-05-01,SKU0904,Store A,9.047,7.2959,10.451,10.0,12.0,0.0,0.0,0.0,4.0913,4.0913,Product 0904,TK,TK(320)G,CANDYLAND,Supplier 29
2025-05-01,SKU0908,Warehouse,0.415,0.3347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0908,TK,TK(25)ML,CANDYLAND,Supplier 64
2025-05-01,SKU0921,Store A,1.162,0.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0921,TK,TK(80)G,CANDYLAND,Supplier 64
2025-05-01,SKU0924,Store A,0.2075,0.1673,0.0,0.0,0.0,10.0,2.075,1.0035,0.0,0.0,Product 0924,TK,"TK(6,5)G",CANDYLAND,Supplier 69
2025-05-01,SKU0926,Store B,0.3735,0.3012,0.0,0.0,0.0,31.0,11.5785,2.8869,0.0,0.0,Product 0926,TK,"TK(18,7)G",CANDYLAND,Unknown supplier
2025-05-01,SKU0936,Warehouse,9.0885,7.3294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0936,TK,TK(48)G,CANDYLAND,Supplier 62
2025-05-01,SKU0938,Store C,18.2185,14.6923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0938,TK,TK(110)G,CANDYLAND,Supplier 62
2025-05-01,SKU0939,Store B,22.3685,18.0391,0.0,0.0,0.0,8.0,178.948,92.5616,0.0,0.0,Product 0939,TK,"TK(18,5)G",CANDYLAND,Supplier 62
2025-05-01,SKU0947,Warehouse,2.075,1.6734,28.0,28.0,28.0,0.0,0.0,0.0,0.415,0.415,Product 0947,TK,TK(60)G,CANDYLAND,Supplier 59
2025-05-01,SKU0953,Store B,2.407,1.9411,0.0,0.0,0.0,15.0,36.105,13.0102,0.0,0.0,Product 0953,TK,TK(150)G,CANDYLAND,Supplier 49
2025-05-01,SKU0965,Warehouse,0.4067,0.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0965,TK,TK(20)G,CANDYLAND,Supplier 15
2025-05-01,SKU0966,Store C,3.32,2.6774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0966,TK,TK(225)G,CANDYLAND,Supplier 71
2025-05-01,SKU0971,Store C,2.905,2.3428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0971,TK,TK(182)G,CANDYLAND,Supplier 71
2025-05-01,SKU0981,Warehouse,0.664,0.5355,0.0,0.0,0.0,20.0,13.28,5.81,0.0,0.0,Product 0981,TK,TK(100)G,CANDYLAND,Supplier 22
2025-05-01,SKU0990,Warehouse,1.328,1.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 0990,TK,TK(125)G,CANDYLAND,Supplier 46
2025-05-01,SKU1002,Warehouse,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1002,TK,TK(48)G,CANDYLAND,Supplier 19
2025-05-01,SKU1007,Store B,0.996,0.8032,5.064,0.0,32.0,0.0,0.0,0.0,0.5396,0.5396,Product 1007,TK,TK(450)ML,CANDYLAND,Supplier 03
2025-05-01,SKU1014,Store B,1.162,0.9371,19.193,18.0,21.0,0.0,0.0,0.0,0.415,0.415,Product 1014,TK,TK(500)ML,CANDYLAND,Supplier 03
2025-05-01,SKU1017,Store C,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1017,TK,TK(330)ML,CANDYLAND,Supplier 03
2025-05-01,SKU1019,Store A,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1019,TK,TK(330)ML,CANDYLAND,Supplier 03
2025-05-01,SKU1019,Warehouse,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1019,TK,TK(330)ML,CANDYLAND,Supplier 03
2025-05-01,SKU1026,Store A,0.747,0.6024,0.0,0.0,0.0,7.0,5.229,2.324,0.0,0.0,Product 1026,TK,TK(100)G,CANDYLAND,Supplier 11
2025-05-01,SKU1026,Store B,0.747,0.6024,0.0,0.0,0.0,9.0,6.723,2.988,0.0,0.0,Product 1026,TK,TK(100)G,CANDYLAND,Supplier 11
2025-05-01,SKU1027,Store A,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1027,TK,TK(100)G,CANDYLAND,Supplier 11
2025-05-01,SKU1028,Warehouse,1.162,0.9371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1028,TK,TK(150)G,CANDYLAND,Supplier 11
2025-05-01,SKU1030,Warehouse,0.913,0.7363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1030,TK,TK(130)G,CANDYLAND,Supplier 69
2025-05-01,SKU1039,Store C,4.399,3.5476,0.0,0.0,0.0,3.0,13.197,5.4531,0.0,0.0,Product 1039,TK,TK(120)G,CANDYLAND,Supplier 28
2025-05-01,SKU1044,Store C,2.656,2.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1044,TK,TK(750)ML,CANDYLAND,Supplier 03
2025-05-01,SKU1069,Store C,1.328,1.0709,0.0,0.0,0.0,25.0,33.2,10.1509,0.0,0.0,Product 1069,TK,TK(75)G,CANDYLAND,Supplier 02
2025-05-01,SKU1082,Store B,1.245,1.0041,14.645,13.0,16.0,0.0,0.0,0.0,0.3735,0.3735,Product 1082,TK,TK(50)G,CANDYLAND,Supplier 02
2025-05-01,SKU1083,Store C,0.2075,0.1673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1083,TK,TK(10)G,CANDYLAND,Supplier 02
2025-05-01,SKU1096,Store B,1.494,1.2048,0.0,0.0,0.0,15.0,22.41,6.225,0.0,0.0,Product 1096,TK,TK(40)G,CANDYLAND,Supplier 09
2025-05-01,SKU1097,Store C,2.49,2.0081,0.0,0.0,0.0,8.0,19.92,8.8969,0.0,0.0,Product 1097,TK,TK(5)G,CANDYLAND,Supplier 09
2025-05-01,SKU1098,Store A,1.328,1.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1098,TK,TK(46)G,CANDYLAND,Supplier 09
2025-05-01,SKU1104,Store C,0.7885,0.6359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1104,TK,TK(15)G,CANDYLAND,Supplier 64
2025-05-01,SKU1110,Store A,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1110,TK,TK(75)G,CANDYLAND,Supplier 41
2025-05-01,SKU1118,Store B,3.32,2.6774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1118,TK,TK(125)G,CANDYLAND,Supplier 26
2025-05-01,SKU1124,Store A,2.49,2.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1124,TK,TK(100)G,CANDYLAND,Supplier 26
2025-05-01,SKU1125,Store C,3.32,2.6774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1125,TK,TK(125)G,CANDYLAND,Supplier 26
2025-05-01,SKU1131,Store C,6.0175,4.8528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1131,TK,TK(250)G,CANDYLAND,Supplier 26
2025-05-01,SKU1135,Store C,13.28,10.7097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1135,TK,TK(400)G,CANDYLAND,Supplier 26
2025-05-01,SKU1147,Warehouse,2.656,2.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1147,TK,TK(150)G,CANDYLAND,Supplier 26
2025-05-01,SKU1149,Store C,2.407,1.9411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1149,TK,TK(165)G,CANDYLAND,Supplier 26
2025-05-01,SKU1153,Warehouse,14.027,11.3121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1153,TK,TK(745)G,CANDYLAND,Supplier 34
2025-05-01,SKU1156,Warehouse,2.656,2.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1156,TK,TK(125)G,CANDYLAND,Supplier 26
2025-05-01,SKU1159,Warehouse,2.656,2.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1159,TK,TK(125)G,CANDYLAND,Supplier 26
2025-05-01,SKU1168,Store B,20.667,16.6669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1168,TK,TK(800)G,CANDYLAND,Supplier 34
2025-05-01,SKU1170,Store C,2.075,1.6734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1170,TK,TK(100)G,CANDYLAND,Supplier 26
2025-05-01,SKU1176,Warehouse,3.237,2.6105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1176,TK,TK(150)G,CANDYLAND,Supplier 34
2025-05-01,SKU1178,Store B,3.237,2.6105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1178,TK,TK(150)G,CANDYLAND,Supplier 34
2025-05-01,SKU1179,Store C,2.656,2.1419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1179,TK,TK(175)G,CANDYLAND,Supplier 34
2025-05-01,SKU1184,Store B,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1184,TK,TK(100)G,CANDYLAND,Supplier 26
2025-05-01,SKU1187,Warehouse,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1187,TK,TK(60)G,CANDYLAND,Supplier 26
2025-05-01,SKU1190,Store B,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1190,TK,TK(150)G,CANDYLAND,Supplier 48
2025-05-01,SKU1209,Store C,0.498,0.4016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1209,TK,TK(330)ML,CANDYLAND,Supplier 24
2025-05-01,SKU1218,Warehouse,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1218,TK,TK(125)G,CANDYLAND,Supplier 24
2025-05-01,SKU1222,Store B,1.992,1.6065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1222,TK,TK(120)G,CANDYLAND,Supplier 21
2025-05-01,SKU1229,Store B,0.2075,0.1673,0.0,0.0,0.0,89.0,18.4675,4.4322,0.0,0.0,Product 1229,TK,TK(9)G,CANDYLAND,Supplier 19
2025-05-01,SKU1229,Warehouse,0.2075,0.1673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1229,TK,TK(9)G,CANDYLAND,Supplier 19
2025-05-01,SKU1235,Warehouse,1.245,1.0041,972.0,972.0,972.0,23.0,28.635,11.2631,0.4897,0.4897,Product 1235,TK,TK(5)G,CANDYLAND,Supplier 04
2025-05-01,SKU1238,Store B,1.162,0.9371,21.677,21.0,22.0,0.0,0.0,0.0,0.415,0.415,Product 1238,TK,TK(15)G,CANDYLAND,Supplier 04
2025-05-01,SKU1245,Store A,2.49,2.0081,0.0,0.0,0.0,5.0,12.45,5.478,0.0,0.0,Product 1245,TK,TK(400)G,CANDYLAND,Supplier 24
2025-05-01,SKU1250,Store B,2.241,1.8072,2.225,0.0,3.0,0.0,0.0,0.0,1.1043,1.1043,Product 1250,TK,TK(180)G,CANDYLAND,Supplier 24
2025-05-01,SKU1252,Store C,1.494,1.2048,1.129,0.0,2.0,9.0,13.446,5.5278,0.6141,0.6141,Product 1252,TK,TK(125)G,CANDYLAND,Supplier 24
2025-05-01,SKU1253,Store C,1.494,1.2048,11.258,6.0,15.0,3.0,4.482,1.7928,0.5976,0.5976,Product 1253,TK,TK(125)G,CANDYLAND,Supplier 24
2025-05-01,SKU1275,Store C,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1275,TK,TK(75)G,CANDYLAND,Supplier 24
2025-05-01,SKU1288,Store B,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1288,TK,TK(100)G,CANDYLAND,Supplier 24
2025-05-01,SKU1290,Store B,5.561,4.4847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1290,KG,KG(1000)G,CANDYLAND,Supplier 19
2025-05-01,SKU1291,Store C,2.905,2.3428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1291,TK,TK(300)G,CANDYLAND,Supplier 24
2025-05-01,SKU1296,Store C,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1296,TK,TK(75)G,CANDYLAND,Supplier 24
2025-05-01,SKU1316,Store B,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1316,TK,TK(120)G,CANDYLAND,Supplier 24
2025-05-01,SKU1317,Store B,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1317,TK,TK(120)G,CANDYLAND,Supplier 24
2025-05-01,SKU1323,Store A,1.411,1.1379,9.451,0.0,54.0,0.0,0.0,0.0,0.6225,0.6225,Product 1323,TK,TK(150)ML,CANDYLAND,Supplier 03
2025-05-01,SKU1330,Store C,1.577,1.2718,7.129,5.0,10.0,0.0,0.0,0.0,0.5478,0.5478,Product 1330,TK,TK(50)G,CANDYLAND,Supplier 24
2025-05-01,SKU1341,Store A,0.996,0.8032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1341,TK,TK(500)ML,CANDYLAND,Supplier 03
2025-05-01,SKU1342,Store C,1.826,1.4726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1342,TK,TK(100)G,CANDYLAND,Supplier 24
2025-05-01,SKU1344,Store B,1.494,1.2048,2.516,2.0,3.0,0.0,0.0,0.0,0.6308,0.6308,Product 1344,TK,TK(125)G,CANDYLAND,Supplier 24
2025-05-01,SKU1358,Store C,2.075,1.6734,0.0,0.0,0.0,24.0,49.8,19.3888,0.0,0.0,Product 1358,TK,TK(75)G,CANDYLAND,Supplier 24
2025-05-01,SKU1361,Store A,2.075,1.6734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1361,TK,TK(148)G,CANDYLAND,Supplier 24
2025-05-01,SKU1379,Warehouse,5.81,4.6855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1379,TK,TK(119)G,CANDYLAND,Supplier 28
2025-05-01,SKU1381,Store C,1.577,1.2718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1381,TK,TK(10)G,CANDYLAND,Supplier 17
2025-05-01,SKU1384,Store A,0.996,0.8032,270.354,254.0,289.0,5.0,4.98,2.4485,0.4592,0.4592,Product 1384,TK,TK(50)G,CANDYLAND,Multiple suppliers
2025-05-01,SKU1388,Store B,1.66,1.3387,0.0,0.0,0.0,7.0,11.62,5.9262,0.0,0.0,Product 1388,TK,TK(200)G,CANDYLAND,Supplier 24
2025-05-01,SKU1394,Warehouse,2.075,1.6734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1394,TK,TK(40)G,CANDYLAND,Supplier 24
2025-05-01,SKU1397,Warehouse,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1397,TK,TK(175)G,CANDYLAND,Supplier 24
2025-05-01,SKU1404,Store C,0.996,0.8032,110.903,11.0,203.0,108.0,107.568,41.1448,0.3786,0.3786,Product 1404,TK,TK(25)G,CANDYLAND,Multiple suppliers
2025-05-01,SKU1407,Store B,3.32,2.6774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1407,TK,TK(200)G,CANDYLAND,Supplier 24
2025-05-01,SKU1408,Warehouse,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1408,TK,TK(250)G,CANDYLAND,Supplier 24
2025-05-01,SKU1414,Warehouse,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1414,TK,TK(180)G,CANDYLAND,Supplier 24
2025-05-01,SKU1417,Store B,1.328,1.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1417,TK,TK(50)G,CANDYLAND,Supplier 24
2025-05-01,SKU1419,Store B,0.664,0.5355,0.0,0.0,0.0,30.0,19.92,8.964,0.0,0.0,Product 1419,TK,"TK(21,5)G",CANDYLAND,Supplier 24
2025-05-01,SKU1423,Store B,0.996,0.8032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1423,TK,TK(230)ML,CANDYLAND,Supplier 24
2025-05-01,SKU1426,Store A,1.66,1.3387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1426,TK,TK(200)G,CANDYLAND,Supplier 24
2025-05-01,SKU1428,Store C,1.079,0.8702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1428,TK,TK(100)G,CANDYLAND,Supplier 24
2025-05-01,SKU1429,Warehouse,1.079,0.8702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1429,TK,TK(100)G,CANDYLAND,Supplier 24
2025-05-01,SKU1436,Store B,0.249,0.2008,75.0,74.0,76.0,33.0,8.217,2.4514,0.083,0.083,Product 1436,TK,TK(11)G,CANDYLAND,Multiple suppliers
2025-05-01,SKU1441,Warehouse,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1441,TK,TK(150)G,CANDYLAND,Supplier 24
2025-05-01,SKU1454,Store B,0.913,0.7363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1454,TK,"TK(41,4)G",CANDYLAND,Supplier 24
2025-05-01,SKU1459,Store A,2.1995,1.7738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1459,TK,TK(125)G,CANDYLAND,Supplier 24
2025-05-01,SKU1462,Store A,0.996,0.8032,9.29,8.0,11.0,8.0,7.968,3.3864,0.4897,0.4897,Product 1462,TK,TK(80)G,CANDYLAND,Supplier 24
2025-05-01,SKU1470,Store C,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1470,TK,TK(200)G,CANDYLAND,Supplier 24
2025-05-01,SKU1491,Store A,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1491,TK,TK(110)G,CANDYLAND,Supplier 24
2025-05-01,SKU1495,Store A,2.075,1.6734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1495,TK,TK(120)G,CANDYLAND,Supplier 24
2025-05-01,SKU1495,Warehouse,2.075,1.6734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1495,TK,TK(120)G,CANDYLAND,Supplier 24
2025-05-01,SKU1509,Store C,0.83,0.6694,1.516,0.0,8.0,18.0,14.94,6.8724,0.3403,0.3403,Product 1509,TK,TK(200)ML,CANDYLAND,Supplier 24
2025-05-01,SKU1517,Store B,2.49,2.0081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1517,TK,TK(170)G,CANDYLAND,Supplier 24
2025-05-01,SKU1520,Store B,1.494,1.2048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1520,TK,TK(100)G,CANDYLAND,Supplier 24
2025-05-01,SKU1522,Store C,2.3655,1.9077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1522,TK,TK(200)G,CANDYLAND,Supplier 24
2025-05-01,SKU1523,Store B,1.245,1.0041,30.935,29.0,31.0,0.0,0.0,0.0,0.4316,0.4316,Product 1523,TK,TK(32)G,CANDYLAND,Supplier 24
2025-05-01,SKU1526,Store B,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1526,TK,TK(48)G,CANDYLAND,Supplier 24
2025-05-01,SKU1532,Store A,1.66,1.3387,12.0,12.0,12.0,0.0,0.0,0.0,0.6557,0.6557,Product 1532,TK,TK(17)G,CANDYLAND,Supplier 24
2025-05-01,SKU1533,Store B,1.826,1.4726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1533,TK,TK(40)G,CANDYLAND,Supplier 24
2025-05-01,SKU1536,Store C,0.996,0.8032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1536,TK,TK(80)G,CANDYLAND,Supplier 24
2025-05-01,SKU1541,Store C,1.66,1.3387,8.903,8.0,13.0,0.0,0.0,0.0,0.8051,0.8051,Product 1541,TK,TK(84)G,CANDYLAND,Supplier 24
2025-05-01,SKU1541,Warehouse,1.66,1.3387,21.225,16.0,22.0,0.0,0.0,0.0,0.8051,0.8051,Product 1541,TK,TK(84)G,CANDYLAND,Supplier 24
2025-05-01,SKU1551,Warehouse,1.245,1.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1551,TK,TK(100)G,CANDYLAND,Supplier 24
2025-05-01,SKU1554,Store A,2.905,2.3428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1554,TK,TK(400)G,CANDYLAND,Supplier 24
2025-05-01,SKU1559,Store C,0.83,0.6694,0.0,0.0,0.0,7.0,5.81,2.6726,0.0,0.0,Product 1559,TK,TK(200)ML,CANDYLAND,Supplier 24
2025-05-01,SKU1561,Warehouse,0.913,0.7363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1561,TK,"TK(17,5)G",CANDYLAND,Supplier 24
2025-05-01,SKU1563,Store C,0.913,0.7363,0.0,0.0,0.0,3.0,2.739,1.2201,0.0,0.0,Product 1563,TK,"TK(17,5)G",CANDYLAND,Supplier 24
2025-05-01,SKU1563,Warehouse,0.913,0.7363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1563,TK,"TK(17,5)G",CANDYLAND,Supplier 24
2025-05-01,SKU1566,Warehouse,0.747,0.6024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Product 1566,TK,TK(22)G,CANDYLAND,Supplier 24
2025-05-01,SKU1568,Store A,1.162,0.9371,0.0,0.0,0.0,2.0,2.324,1.0126,0.0,0.0,Product 1568,TK,TK(60)G,CANDYLAND,Supplier 24
