sku,product_name,location,current_qty,unit_cost,supplier,recent_units,recent_revenue,avg_weekly_demand
SKU1686,Product 1686,Store B,57.0,0.4897,Supplier 42,38.0,44.156,2.8913
SKU1734,Product 1734,Store B,9.0,0.415,Supplier 09,38.0,56.0084,2.8913
SKU0518,Product 0518,Store B,31.0,0.2229,Multiple suppliers,37.0,21.497,2.8152
SKU0658,Product 0658,Store B,1.0,0.2714,Supplier 16,37.0,30.544,2.8152
SKU0678,Product 0678,Store B,13.0,0.4117,Supplier 02,37.0,66.8316,2.8152
SKU0713,Product 0713,Store A,0.0,0.3071,Supplier 02,37.0,44.9445,2.8152
SKU1009,Product 1009,Store B,31.0,0.4648,Supplier 03,37.0,48.2811,2.8152
SKU1232,Product 1232,Store B,27.0,0.1328,Supplier 19,37.0,12.284,2.8152
SKU1730,Product 1730,Store C,11.0,1.0708,Supplier 09,37.0,98.106,2.8152
SKU0064,Product 0064,Store B,0.0,0.3735,Supplier 68,36.0,32.6854,2.7391
SKU0145,Product 0145,Store C,24.0,0.1231,Supplier 68,36.0,13.3713,2.7391
SKU0154,Product 0154,Store C,32.0,0.332,Supplier 66,36.0,42.164,2.7391
SKU0509,Product 0509,Store A,27.0,0.7357,Supplier 57,36.0,69.9192,2.7391
SKU0564,Product 0564,Store A,0.0,0.4899,Supplier 02,36.0,58.432,2.7391
SKU0688,Product 0688,Store C,43.0,0.3586,Multiple suppliers,36.0,49.302,2.7391
SKU0702,Product 0702,Store A,2.0,0.3503,Supplier 02,36.0,41.1348,2.7391
SKU0850,Product 0850,Store C,0.0,0.2739,Supplier 43,36.0,16.0688,2.7391
SKU0851,Product 0851,Store C,0.0,0.0,Supplier 43,36.0,15.9775,2.7391
SKU0887,Product 0887,Store C,43.0,0.2598,Supplier 02,36.0,41.832,2.7391
SKU0950,Product 0950,Store A,56.0,0.1743,Supplier 02,36.0,17.7786,2.7391
SKU1009,Product 1009,Store A,40.0,0.4648,Supplier 03,36.0,46.4136,2.7391
SKU1249,Product 1249,Store A,16.0,0.3154,Supplier 24,36.0,27.5643,2.7391
SKU1559,Product 1559,Store A,21.0,0.3818,Supplier 24,36.0,26.8588,2.7391
SKU1647,Product 1647,Store B,37.0,1.0458,Supplier 75,36.0,66.7071,2.7391
SKU1729,Product 1729,Store B,0.0,1.1952,Supplier 09,36.0,115.868,2.7391
SKU0061,Product 0061,Store B,1.0,0.3403,Supplier 68,35.0,25.6968,2.663
SKU0091,Product 0091,Store C,23.0,0.3735,Supplier 68,35.0,29.6725,2.663
SKU0564,Product 0564,Store B,0.0,0.4901,Supplier 02,35.0,57.436,2.663
SKU0738,Product 0738,Store B,40.0,0.6391,Supplier 69,35.0,52.1406,2.663
SKU0874,Product 0874,Store B,15.0,0.1245,Supplier 19,35.0,11.454,2.663
SKU1030,Product 1030,Store C,10.0,0.4399,Supplier 69,35.0,23.24,2.663
SKU1048,Product 1048,Store C,16.0,0.4067,Supplier 05,35.0,43.575,2.663
SKU1098,Product 1098,Store A,0.0,0.6557,Supplier 09,35.0,45.152,2.663
SKU1609,Product 1609,Store A,1.0,0.6641,Supplier 07,35.0,47.974,2.663
SKU1716,Product 1716,Store A,0.0,0.4982,Supplier 46,35.0,44.488,2.663
SKU0140,Product 0140,Store C,0.0,0.9133,Supplier 59,34.0,61.7188,2.587
SKU0660,Product 0660,Store C,0.0,0.7943,Supplier 16,34.0,73.372,2.587
SKU0664,Product 0664,Store B,2.0,1.913,Supplier 61,34.0,119.7607,2.587
SKU0708,Product 0708,Store B,0.0,0.0,Supplier 02,34.0,33.6648,2.587
SKU1509,Product 1509,Store C,18.0,0.3818,Supplier 24,34.0,26.4272,2.587
SKU1766,Product 1766,Store A,0.0,0.0,Multiple suppliers,34.0,64.076,2.587
SKU0007,Product 0007,Store A,0.0,0.0,Supplier 64,33.0,19.0568,2.5109
SKU0666,Product 0666,Store B,5.0,1.9124,Supplier 61,33.0,129.2227,2.5109
SKU0713,Product 0713,Store B,-1.0,0.3071,Supplier 02,33.0,40.587,2.5109
SKU0713,Product 0713,Store C,0.0,0.3072,Supplier 02,33.0,41.085,2.5109
SKU0982,Product 0982,Store A,0.0,0.5064,Supplier 46,33.0,42.2304,2.5109
SKU0982,Product 0982,Store B,0.0,0.5065,Supplier 46,33.0,42.496,2.5109
SKU0984,Product 0984,Store B,-1.0,0.9131,Supplier 46,33.0,67.23,2.5109
SKU1002,Product 1002,Store B,0.0,0.747,Supplier 19,33.0,34.2375,2.5109
SKU1332,Product 1332,Store C,23.0,0.5727,Supplier 03,33.0,42.9276,2.5109
SKU0001,Product 0001,Store A,0.0,0.0,Supplier 64,32.0,5.312,2.4348
SKU0050,Product 0050,Store C,0.0,0.7056,Supplier 66,32.0,71.712,2.4348
SKU0123,Product 0123,Store A,0.0,0.3653,Supplier 05,32.0,36.4868,2.4348
SKU0144,Product 0144,Store C,19.0,0.1231,Supplier 68,32.0,11.952,2.4348
SKU0660,Product 0660,Store A,0.0,0.7948,Supplier 16,32.0,67.1138,2.4348
SKU0702,Product 0702,Store C,6.0,0.3503,Supplier 02,32.0,37.184,2.4348
SKU0982,Product 0982,Store C,0.0,0.5064,Supplier 46,32.0,42.3632,2.4348
SKU1365,Product 1365,Store A,49.0,0.1411,Supplier 59,32.0,9.96,2.4348
SKU1384,Product 1384,Store A,5.0,0.4897,Multiple suppliers,32.0,30.7764,2.4348
SKU1511,Product 1511,Store C,13.0,0.3818,Supplier 24,32.0,24.0202,2.4348
SKU1537,Product 1537,Store A,0.0,0.4814,Supplier 24,32.0,39.591,2.4348
SKU1537,Product 1537,Store C,0.0,0.4814,Supplier 24,32.0,39.7155,2.4348
SKU1547,Product 1547,Store C,2.0,0.3154,Supplier 24,32.0,26.477,2.4348
SKU1716,Product 1716,Store B,0.0,0.5019,Supplier 46,32.0,41.832,2.4348
SKU0086,Product 0086,Store C,11.0,0.3735,Supplier 68,31.0,27.9378,2.3587
SKU0095,Product 0095,Store C,11.0,0.3735,Supplier 68,31.0,28.1204,2.3587
SKU0108,Product 0108,Store A,12.0,0.3735,Supplier 68,31.0,27.39,2.3587
SKU0874,Product 0874,Store C,20.0,0.1245,Supplier 19,31.0,9.96,2.3587
SKU0899,Product 0899,Store A,22.0,0.1577,Supplier 02,31.0,15.2886,2.3587
SKU0924,Product 0924,Store C,30.0,0.1003,Supplier 69,31.0,6.059,2.3587
SKU1202,Product 1202,Store C,5.0,1.2367,Multiple suppliers,31.0,72.957,2.3587
SKU1217,Product 1217,Store C,16.0,0.2739,Supplier 24,31.0,16.7245,2.3587
SKU1234,Product 1234,Store C,0.0,0.0,Supplier 24,31.0,59.179,2.3587
SKU1332,Product 1332,Store A,29.0,0.5727,Supplier 03,31.0,39.0432,2.3587
SKU1364,Product 1364,Store C,26.0,0.7886,Supplier 24,31.0,63.495,2.3587
SKU1513,Product 1513,Store A,10.0,0.3818,Supplier 24,31.0,23.7795,2.3587
SKU1537,Product 1537,Store B,0.0,0.4814,Supplier 24,31.0,38.097,2.3587
SKU1768,Product 1768,Store C,0.0,0.7965,Multiple suppliers,31.0,66.6822,2.3587
SKU0100,Product 0100,Store A,0.0,0.0744,Supplier 68,30.0,2.573,2.2826
SKU0209,Product 0209,Store A,0.0,0.5148,Supplier 59,30.0,17.596,2.2826
SKU0612,Product 0612,Store C,0.0,0.5395,Supplier 17,30.0,34.5114,2.2826
SKU0633,Product 0633,Store A,19.0,0.7968,Supplier 02,30.0,59.5608,2.2826
SKU0634,Product 0634,Store C,0.0,0.7289,Supplier 02,30.0,54.0496,2.2826
SKU0659,Product 0659,Store B,-1.0,0.2714,Supplier 16,30.0,24.651,2.2826
SKU0659,Product 0659,Store C,1.0,0.2714,Supplier 16,30.0,24.9,2.2826
SKU0661,Product 0661,Store C,4.0,0.415,Supplier 16,30.0,37.101,2.2826
SKU0666,Product 0666,Store A,0.0,1.9125,Supplier 61,30.0,114.3408,2.2826
SKU0712,Product 0712,Store B,1.0,0.3072,Supplier 02,30.0,37.2255,2.2826
SKU0807,Product 0807,Store B,17.0,0.2739,Supplier 66,30.0,39.0432,2.2826
SKU0906,Product 0906,Store B,9.0,0.7055,Supplier 69,30.0,64.408,2.2826
SKU1096,Product 1096,Store A,16.0,0.415,Supplier 09,30.0,42.8778,2.2826
SKU1096,Product 1096,Store B,15.0,0.415,Supplier 09,30.0,43.6248,2.2826
SKU1249,Product 1249,Store C,0.0,0.3154,Supplier 24,30.0,24.07,2.2826
SKU1299,Product 1299,Store C,0.0,0.5397,Supplier 17,30.0,34.86,2.2826
SKU1322,Product 1322,Store B,0.0,0.6225,Supplier 03,30.0,41.6245,2.2826
SKU1613,Product 1613,Store A,0.0,0.664,Supplier 07,30.0,30.212,2.2826
SKU1616,Product 1616,Store A,3.0,0.664,Supplier 07,30.0,41.0601,2.2826
SKU1734,Product 1734,Store A,37.0,0.415,Supplier 09,30.0,43.0272,2.2826
SKU1734,Product 1734,Store C,21.0,0.415,Supplier 09,30.0,44.5212,2.2826
SKU1736,Product 1736,Store C,21.0,0.415,Supplier 09,30.0,44.5212,2.2826
SKU0153,Product 0153,Store C,14.0,0.1826,Multiple suppliers,29.0,10.6655,2.2065
SKU0698,Product 0698,Store C,3.0,0.6033,Supplier 05,29.0,55.1701,2.2065
SKU0708,Product 0708,Store A,0.0,0.0,Supplier 02,29.0,28.4856,2.2065
SKU0983,Product 0983,Store B,6.0,0.5063,Supplier 46,29.0,37.848,2.2065
SKU1049,Product 1049,Store C,0.0,0.3584,Supplier 05,29.0,36.105,2.2065
SKU1425,Product 1425,Store C,0.0,0.7387,Supplier 24,29.0,48.14,2.2065
SKU1444,Product 1444,Store C,12.0,0.4482,Supplier 24,29.0,26.2944,2.2065
SKU1512,Product 1512,Store C,16.0,0.3818,Supplier 24,29.0,23.489,2.2065
SKU1598,Product 1598,Store C,7.0,1.3698,Supplier 07,29.0,77.024,2.2065
SKU1607,Product 1607,Store A,0.0,0.0,Supplier 07,29.0,28.884,2.2065
SKU1730,Product 1730,Store A,5.0,1.0708,Supplier 09,29.0,80.344,2.2065
SKU1761,Product 1761,Store A,7.0,0.5063,Supplier 46,29.0,36.3872,2.2065
SKU1766,Product 1766,Store B,0.0,0.7944,Multiple suppliers,29.0,58.266,2.2065
SKU0094,Product 0094,Store A,2.0,0.3735,Supplier 68,28.0,24.8336,2.1304
SKU0119,Product 0119,Store B,14.0,0.4897,Supplier 05,28.0,41.3838,2.1304
SKU0209,Product 0209,Store B,0.0,0.5148,Supplier 59,28.0,15.687,2.1304
SKU0633,Product 0633,Store B,28.0,0.7968,Supplier 02,28.0,55.5768,2.1304
SKU0710,Product 0710,Store A,19.0,0.3154,Supplier 02,28.0,25.564,2.1304
SKU1001,Product 1001,Store B,13.0,0.2075,Supplier 19,28.0,15.9775,2.1304
SKU1050,Product 1050,Store B,15.0,0.3076,Supplier 05,28.0,34.611,2.1304
SKU1068,Product 1068,Store C,25.0,0.4374,Supplier 02,28.0,37.0512,2.1304
SKU1102,Product 1102,Store C,0.0,1.5394,Supplier 51,28.0,34.86,2.1304
SKU1237,Product 1237,Store C,0.0,0.4899,Supplier 04,28.0,33.9885,2.1304
SKU1321,Product 1321,Store B,0.0,0.6225,Supplier 03,28.0,39.3669,2.1304
SKU1394,Product 1394,Store C,5.0,0.7138,Supplier 24,28.0,58.1,2.1304
SKU1559,Product 1559,Store C,7.0,0.3818,Supplier 24,28.0,22.41,2.1304
SKU1716,Product 1716,Store C,0.0,0.0,Supplier 46,28.0,36.7856,2.1304
SKU1736,Product 1736,Store B,17.0,0.415,Supplier 09,28.0,40.7862,2.1304
SKU1745,Product 1745,Store B,4.0,0.083,Supplier 10,28.0,2.324,2.1304
SKU1745,Product 1745,Store C,4.0,0.083,Supplier 10,28.0,2.324,2.1304
SKU0105,Product 0105,Store C,13.0,0.3735,Supplier 68,27.0,24.651,2.0543
SKU0463,Product 0463,Store B,36.0,0.1577,Supplier 02,27.0,13.3464,2.0543
SKU0532,Product 0532,Store C,0.0,0.9817,Supplier 59,27.0,82.917,2.0543
SKU0821,Product 0821,Store C,3.0,0.0637,Supplier 69,27.0,4.233,2.0543
SKU0875,Product 0875,Store C,3.0,0.1992,Supplier 19,27.0,11.039,2.0543
SKU1049,Product 1049,Store B,0.0,0.3585,Supplier 05,27.0,33.615,2.0543
SKU1050,Product 1050,Store C,12.0,0.3071,Supplier 05,27.0,33.615,2.0543
SKU1230,Product 1230,Store A,123.0,0.0498,Supplier 19,27.0,5.3701,2.0543
SKU1236,Product 1236,Store C,6.0,0.4897,Supplier 04,27.0,33.117,2.0543
SKU1321,Product 1321,Store A,0.0,0.0,Supplier 03,27.0,37.9559,2.0543
SKU1606,Product 1606,Store B,18.0,0.664,Supplier 07,27.0,37.6737,2.0543
SKU1616,Product 1616,Store C,22.0,0.664,Supplier 07,27.0,37.6737,2.0543
SKU1768,Product 1768,Store B,0.0,0.0,Multiple suppliers,27.0,56.5396,2.0543
SKU0119,Product 0119,Store A,9.0,0.4973,Supplier 05,26.0,38.2464,1.9783
SKU0147,Product 0147,Store B,19.0,0.3403,Supplier 68,26.0,23.6467,1.9783
SKU0738,Product 0738,Store A,48.0,0.6391,Supplier 69,26.0,37.7982,1.9783
SKU0863,Product 0863,Store A,0.0,0.0,Supplier 69,26.0,14.3175,1.9783
SKU0876,Product 0876,Store C,11.0,0.1992,Supplier 19,26.0,10.624,1.9783
SKU0884,Product 0884,Store C,15.0,0.5113,Supplier 02,26.0,34.528,1.9783
SKU0899,Product 0899,Store B,30.0,0.1577,Supplier 02,26.0,12.7986,1.9783
SKU1022,Product 1022,Store C,10.0,0.5666,Supplier 42,26.0,42.994,1.9783
SKU1237,Product 1237,Store B,16.0,0.4897,Supplier 04,26.0,31.9965,1.9783
SKU1419,Product 1419,Store A,30.0,0.2988,Supplier 24,26.0,16.6664,1.9783
SKU1536,Product 1536,Store C,0.0,0.4234,Supplier 24,26.0,25.7964,1.9783
SKU1587,Product 1587,Store B,19.0,0.5063,Supplier 46,26.0,34.2624,1.9783
SKU1609,Product 1609,Store C,23.0,0.664,Supplier 07,26.0,36.1216,1.9783
SKU0121,Product 0121,Store A,40.0,0.6903,Supplier 05,25.0,49.6008,1.9022
SKU0153,Product 0153,Store A,24.0,0.1826,Multiple suppliers,25.0,9.1051,1.9022
SKU0398,Product 0398,Store C,0.0,0.996,Supplier 59,25.0,59.2122,1.9022
SKU0658,Product 0658,Store A,0.0,0.2716,Supplier 16,25.0,20.335,1.9022
SKU0708,Product 0708,Store C,1.0,0.366,Supplier 02,25.0,24.9,1.9022
SKU0711,Product 0711,Store A,0.0,0.2905,Supplier 02,25.0,18.1521,1.9022
SKU0798,Product 0798,Store C,0.0,0.0,Supplier 66,25.0,78.85,1.9022
SKU0801,Product 0801,Store B,13.0,0.6225,Supplier 66,25.0,39.425,1.9022
SKU0901,Product 0901,Store B,1.0,0.2548,Supplier 02,25.0,12.45,1.9022
SKU0986,Product 0986,Store C,4.0,0.6059,Supplier 46,25.0,37.35,1.9022
SKU1071,Product 1071,Store C,5.0,0.406,Supplier 02,25.0,33.2,1.9022
SKU1088,Product 1088,Store A,8.0,0.3652,Supplier 51,25.0,12.948,1.9022
SKU1322,Product 1322,Store A,0.0,0.0,Supplier 03,25.0,34.9928,1.9022
SKU1482,Product 1482,Store C,9.0,0.5312,Supplier 24,25.0,31.125,1.9022
SKU1648,Product 1648,Store C,13.0,1.1538,Supplier 75,25.0,42.0312,1.9022
SKU1743,Product 1743,Store B,6.0,0.083,Supplier 43,25.0,2.075,1.9022
SKU0064,Product 0064,Store A,0.0,0.3737,Supplier 68,24.0,20.9077,1.8261
SKU0260,Product 0260,Store A,12.0,0.7171,Supplier 02,24.0,42.911,1.8261
SKU0851,Product 0851,Store A,0.0,0.2742,Supplier 43,24.0,9.8023,1.8261
SKU0892,Product 0892,Store A,0.0,0.3959,Supplier 02,24.0,31.208,1.8261
SKU0892,Product 0892,Store C,0.0,0.3959,Supplier 02,24.0,31.6064,1.8261
SKU0980,Product 0980,Store B,0.0,0.3071,Supplier 22,24.0,9.3375,1.8261
SKU1000,Product 1000,Store A,3.0,0.249,Supplier 22,24.0,15.4712,1.8261
SKU1001,Product 1001,Store A,18.0,0.2075,Supplier 19,24.0,13.5373,1.8261
SKU1009,Product 1009,Store C,27.0,0.4648,Supplier 03,24.0,31.5234,1.8261
SKU1070,Product 1070,Store A,37.0,0.406,Supplier 02,24.0,31.3408,1.8261
SKU1070,Product 1070,Store B,20.0,0.4059,Supplier 02,24.0,31.0752,1.8261
SKU1215,Product 1215,Store C,0.0,0.4233,Supplier 43,24.0,21.7294,1.8261
SKU1402,Product 1402,Store B,0.0,0.1494,Supplier 24,24.0,11.786,1.8261
SKU1419,Product 1419,Store C,39.0,0.3005,Supplier 24,24.0,15.8032,1.8261
SKU1510,Product 1510,Store C,19.0,0.3818,Supplier 24,24.0,19.505,1.8261
SKU1524,Product 1524,Store C,29.0,0.9296,Supplier 24,24.0,49.1775,1.8261
SKU1558,Product 1558,Store A,0.0,0.3818,Supplier 24,24.0,18.758,1.8261
SKU1607,Product 1607,Store B,0.0,0.6642,Supplier 07,24.0,30.9092,1.8261
SKU1616,Product 1616,Store B,3.0,0.6641,Supplier 07,24.0,32.1708,1.8261
SKU1647,Product 1647,Store A,36.0,1.0458,Supplier 75,24.0,41.6079,1.8261
SKU1736,Product 1736,Store A,21.0,0.415,Supplier 09,24.0,35.5572,1.8261
SKU0008,Product 0008,Store C,0.0,0.0,Supplier 64,23.0,9.545,1.75
SKU0121,Product 0121,Store C,6.0,0.6904,Supplier 05,23.0,45.816,1.75
SKU0126,Product 0126,Store C,8.0,0.6377,Supplier 05,23.0,41.998,1.75
SKU0398,Product 0398,Store B,1.0,0.9962,Supplier 59,23.0,54.1575,1.75
SKU0582,Product 0582,Store B,-1.0,0.0913,Supplier 64,23.0,8.6735,1.75
SKU0616,Product 0616,Store C,1.0,0.5395,Supplier 17,23.0,26.6098,1.75
SKU0653,Product 0653,Store A,49.0,0.4067,Supplier 02,23.0,41.2676,1.75
SKU0712,Product 0712,Store C,0.0,0.3073,Supplier 02,23.0,28.386,1.75
SKU0858,Product 0858,Store A,0.0,0.0,Supplier 16,23.0,11.8026,1.75
SKU0901,Product 0901,Store A,0.0,0.2548,Supplier 02,23.0,11.454,1.75
SKU0906,Product 0906,Store A,9.0,0.7055,Supplier 69,23.0,50.547,1.75
SKU0924,Product 0924,Store A,10.0,0.1003,Supplier 69,23.0,4.316,1.75
SKU0950,Product 0950,Store C,33.0,0.1743,Supplier 02,23.0,11.454,1.75
SKU1233,Product 1233,Store C,0.0,0.5146,Supplier 17,23.0,27.888,1.75
SKU1305,Product 1305,Store C,0.0,0.6226,Multiple suppliers,23.0,47.1025,1.75
SKU1332,Product 1332,Store B,28.0,0.5727,Supplier 03,23.0,28.0872,1.75
SKU1435,Product 1435,Store B,26.0,0.4482,Supplier 24,23.0,20.999,1.75
SKU1466,Product 1466,Store C,0.0,1.2888,Supplier 66,23.0,72.542,1.75
SKU1492,Product 1492,Store C,17.0,0.4233,Supplier 24,23.0,22.908,1.75
SKU1613,Product 1613,Store B,0.0,0.0,Supplier 07,23.0,28.967,1.75
SKU1645,Product 1645,Store B,19.0,1.0873,Supplier 75,23.0,57.104,1.75
SKU1715,Product 1715,Store C,0.0,0.0,Supplier 46,23.0,30.0128,1.75
SKU1768,Product 1768,Store A,1.0,0.7943,Multiple suppliers,23.0,48.7708,1.75
SKU1794,Product 1794,Store C,23.0,0.2988,Supplier 42,23.0,21.9867,1.75
SKU0108,Product 0108,Store B,11.0,0.3735,Supplier 68,22.0,19.9947,1.6739
SKU0122,Product 0122,Store B,10.0,0.5588,Supplier 05,22.0,39.4416,1.6739
SKU0125,Product 0125,Store C,7.0,0.5417,Supplier 05,22.0,40.172,1.6739
SKU0157,Product 0157,Store A,15.0,0.3569,Supplier 68,22.0,19.173,1.6739
SKU0165,Product 0165,Store C,0.0,0.4151,Multiple suppliers,22.0,24.07,1.6739
SKU0698,Product 0698,Store B,15.0,0.6032,Supplier 05,22.0,41.8071,1.6739
SKU0877,Product 0877,Store C,1.0,0.7139,Supplier 19,22.0,30.7598,1.6739
SKU0890,Product 0890,Store C,20.0,0.4955,Supplier 02,22.0,36.354,1.6739
SKU1025,Product 1025,Store A,0.0,0.332,Supplier 11,22.0,15.3882,1.6739
SKU1249,Product 1249,Store B,5.0,0.3154,Supplier 24,22.0,17.347,1.6739
SKU1283,Product 1283,Store A,30.0,0.2988,Supplier 24,22.0,14.276,1.6739
SKU1370,Product 1370,Store B,9.0,0.4067,Supplier 24,22.0,17.596,1.6739
SKU1610,Product 1610,Store C,17.0,0.6645,Supplier 07,22.0,31.042,1.6739
SKU1618,Product 1618,Store B,16.0,0.4981,Supplier 07,22.0,21.3144,1.6739
SKU1715,Product 1715,Store B,0.0,0.0,Supplier 46,22.0,28.4192,1.6739
SKU0061,Product 0061,Store A,0.0,0.3408,Supplier 68,21.0,15.2388,1.5978
SKU0146,Product 0146,Store B,12.0,0.3403,Supplier 68,21.0,19.0817,1.5978
SKU0474,Product 0474,Store A,50.0,0.1826,Supplier 59,21.0,8.715,1.5978
SKU0585,Product 0585,Store C,0.0,0.7887,Supplier 17,21.0,33.532,1.5978
SKU0635,Product 0635,Store B,13.0,0.7138,Supplier 02,21.0,40.836,1.5978
SKU0682,Product 0682,Store A,18.0,0.3154,Supplier 66,21.0,12.035,1.5978
SKU0728,Product 0728,Store B,0.0,0.893,Supplier 49,21.0,48.14,1.5978
SKU0761,Product 0761,Store C,0.0,0.0,Multiple suppliers,21.0,19.671,1.5978
SKU0941,Product 0941,Store C,9.0,6.4069,Supplier 29,21.0,290.3589,1.5978
SKU0983,Product 0983,Store C,6.0,0.5063,Supplier 46,21.0,27.7552,1.5978
SKU0984,Product 0984,Store A,1.0,0.9131,Supplier 46,21.0,41.7075,1.5978
SKU1233,Product 1233,Store A,0.0,0.5148,Supplier 17,21.0,25.2735,1.5978
SKU1435,Product 1435,Store C,29.0,0.4482,Supplier 24,21.0,19.173,1.5978
SKU1482,Product 1482,Store B,11.0,0.5312,Supplier 24,21.0,25.7715,1.5978
SKU1492,Product 1492,Store A,8.0,0.4233,Supplier 24,21.0,20.5176,1.5978
SKU1561,Product 1561,Store C,15.0,0.4067,Supplier 24,21.0,19.173,1.5978
SKU1614,Product 1614,Store B,12.0,0.6641,Supplier 07,21.0,28.7844,1.5978
SKU1792,Product 1792,Store A,25.0,0.7553,Supplier 42,21.0,39.84,1.5978
SKU0100,Product 0100,Store B,0.0,0.0,Supplier 68,20.0,2.075,1.5217
SKU0147,Product 0147,Store A,21.0,0.3403,Supplier 68,20.0,17.8948,1.5217
SKU0148,Product 0148,Store A,10.0,0.3569,Supplier 68,20.0,17.4383,1.5217
SKU0154,Product 0154,Store A,62.0,0.332,Supplier 66,20.0,21.9618,1.5217
SKU0166,Product 0166,Store C,0.0,0.415,Multiple suppliers,20.0,23.24,1.5217
SKU0509,Product 0509,Store B,12.0,0.758,Supplier 57,20.0,38.844,1.5217
SKU0661,Product 0661,Store A,0.0,0.4152,Supplier 16,20.0,24.402,1.5217
SKU0661,Product 0661,Store B,2.0,0.415,Supplier 16,20.0,24.5265,1.5217
SKU0709,Product 0709,Store C,0.0,0.2002,Supplier 02,20.0,16.6,1.5217
SKU0799,Product 0799,Store C,1.0,1.2865,Supplier 66,20.0,63.08,1.5217
SKU0800,Product 0800,Store B,0.0,1.2036,Supplier 66,20.0,62.7646,1.5217
SKU0850,Product 0850,Store A,0.0,0.2739,Supplier 43,20.0,8.8063,1.5217
SKU0873,Product 0873,Store C,16.0,0.1992,Supplier 19,20.0,8.1755,1.5217
SKU0888,Product 0888,Store A,22.0,0.0988,Supplier 02,20.0,4.1251,1.5217
SKU0950,Product 0950,Store B,40.0,0.1743,Supplier 02,20.0,9.96,1.5217
SKU1022,Product 1022,Store B,2.0,0.5666,Supplier 42,20.0,33.034,1.5217
SKU1217,Product 1217,Store B,22.0,0.2739,Supplier 24,20.0,10.5161,1.5217
SKU1259,Product 1259,Store C,0.0,1.353,Supplier 24,20.0,61.088,1.5217
SKU1274,Product 1274,Store C,0.0,0.0,Supplier 24,20.0,32.37,1.5217
SKU1420,Product 1420,Store B,22.0,0.4482,Supplier 24,20.0,18.0774,1.5217
SKU1461,Product 1461,Store C,1.0,0.4234,Supplier 24,20.0,19.92,1.5217
SKU1597,Product 1597,Store A,6.0,1.3698,Supplier 07,20.0,51.5264,1.5217
SKU1621,Product 1621,Store A,1.0,1.3697,Supplier 07,20.0,51.2608,1.5217
SKU1759,Product 1759,Store C,7.0,0.5063,Supplier 46,20.0,26.0288,1.5217
SKU0007,Product 0007,Store B,22.0,0.2094,Supplier 64,19.0,10.8647,1.4457
SKU0070,Product 0070,Store A,19.0,0.6225,Supplier 66,19.0,29.5646,1.4457
SKU0070,Product 0070,Store B,17.0,0.6225,Supplier 66,19.0,29.6476,1.4457
SKU0086,Product 0086,Store A,10.0,0.3735,Supplier 68,19.0,17.0731,1.4457
SKU0108,Product 0108,Store C,17.0,0.3735,Supplier 68,19.0,17.2557,1.4457
SKU0156,Product 0156,Store C,9.0,0.3403,Supplier 68,19.0,17.347,1.4457
SKU0532,Product 0532,Store B,0.0,0.0,Supplier 59,19.0,57.4277,1.4457
SKU0680,Product 0680,Store C,0.0,0.7624,Supplier 02,19.0,58.349,1.4457
SKU0698,Product 0698,Store A,18.0,0.6032,Supplier 05,19.0,35.5074,1.4457
SKU0871,Product 0871,Store B,0.0,3.437,Supplier 19,19.0,103.3848,1.4457
SKU0875,Product 0875,Store A,-1.0,0.1992,Supplier 19,19.0,7.304,1.4457
SKU0884,Product 0884,Store B,32.0,0.5113,Supplier 02,19.0,24.8336,1.4457
SKU0955,Product 0955,Store B,1.0,6.6641,Supplier 29,19.0,164.257,1.4457
SKU0983,Product 0983,Store A,19.0,0.5063,Supplier 46,19.0,24.1696,1.4457
SKU1069,Product 1069,Store B,26.0,0.4059,Supplier 02,19.0,24.0368,1.4457
SKU1079,Product 1079,Store A,19.0,0.3776,Supplier 02,19.0,29.0168,1.4457
SKU1236,Product 1236,Store A,22.0,0.4897,Supplier 04,19.0,23.406,1.4457
SKU1408,Product 1408,Store C,11.0,0.7387,Supplier 24,19.0,31.54,1.4457
SKU1599,Product 1599,Store B,3.0,1.3697,Supplier 07,19.0,49.4016,1.4457
SKU1611,Product 1611,Store B,8.0,0.6642,Supplier 07,19.0,25.2569,1.4457
SKU1614,Product 1614,Store A,1.0,0.6641,Supplier 07,19.0,25.6802,1.4457
SKU1715,Product 1715,Store A,0.0,0.0,Supplier 46,19.0,24.7008,1.4457
SKU1745,Product 1745,Store A,10.0,0.083,Supplier 10,19.0,1.577,1.4457
SKU1794,Product 1794,Store A,28.0,0.2988,Supplier 42,19.0,17.1976,1.4457
SKU0122,Product 0122,Store A,25.0,0.5588,Supplier 05,18.0,32.3202,1.3696
SKU0157,Product 0157,Store B,20.0,0.3569,Supplier 68,18.0,16.0688,1.3696
SKU0260,Product 0260,Store B,19.0,0.7171,Supplier 02,18.0,32.5028,1.3696
SKU0547,Product 0547,Store C,0.0,0.0,Supplier 59,18.0,74.534,1.3696
SKU0654,Product 0654,Store C,27.0,0.3835,Supplier 02,18.0,32.6854,1.3696
SKU0660,Product 0660,Store B,0.0,0.7949,Supplier 16,18.0,38.6282,1.3696
SKU0693,Product 0693,Store C,35.0,0.3527,Supplier 02,18.0,20.916,1.3696
SKU0694,Product 0694,Store C,25.0,0.2158,Supplier 02,18.0,14.94,1.3696
SKU0873,Product 0873,Store A,20.0,0.1992,Supplier 19,18.0,6.889,1.3696
